1.0659558e-6,3.1183106e-6,5.496631e-6,0.99998057,1.2652696e-6,2.1540436e-6,1.4990396e-6,4.084905e-6,3.7635874e-7,3.4054855e-7
0.00024019185,0.0002789797,5.083065e-5,6.170855e-5,4.90906e-5,4.009138e-5,4.6173824e-5,4.634601e-5,0.9991073,7.910797e-5
0.0033681418,0.122555,0.0016505423,0.0016105395,0.0014882701,0.0014633186,0.0018523067,0.0021005394,0.85936207,0.0045491885
0.99624133,0.0002526819,0.00075946504,0.0015228331,0.000102705686,0.00010529953,8.7094064e-5,0.00010410601,0.00029263512,0.00053171924
1.0547078e-5,3.1363626e-5,3.7342852e-5,6.7940695e-5,2.3816789e-5,1.3991316e-5,0.99977,1.1842882e-5,1.7651799e-5,1.5600108e-5
4.927238e-6,1.0567375e-5,1.3708365e-5,2.7763665e-5,4.047047e-5,2.8008008e-5,0.99985385,6.8943664e-6,5.4420625e-6,8.355186e-6
0.004041392,0.91172636,0.0034335502,0.007624776,0.0020716665,0.014394555,0.004079754,0.006806276,0.0030567707,0.042764958
3.426772e-6,4.47921e-6,2.8108734e-5,6.633051e-6,2.4041562e-6,2.608669e-6,0.99994564,1.8694575e-6,2.0889704e-6,2.7194715e-6
6.4063524e-6,5.984335e-6,2.5449448e-5,0.9995852,1.9349845e-5,0.0003160252,2.0538135e-5,1.0741623e-5,4.7451767e-6,5.6386493e-6
8.240953e-5,0.99831355,8.315281e-5,7.383452e-5,4.793584e-5,6.0811763e-5,0.0001854768,7.1945324e-5,9.8500175e-5,0.0009822523
0.99975115,1.1182951e-5,0.00011665367,3.1891188e-5,1.5049123e-5,2.3463363e-5,6.8838826e-6,1.0396237e-5,1.6053462e-5,1.7157472e-5
5.30977e-5,0.0001198127,2.2963575e-5,3.645918e-5,2.3929038e-5,2.0183581e-5,3.5115158e-5,4.2155432e-5,8.542538e-5,0.99956065
3.7022626e-5,6.565764e-5,0.00011147128,0.0005842906,0.00023279629,0.998245,7.396758e-5,0.00055549387,4.633159e-5,4.7926562e-5
0.000291751,0.0002781373,0.00025299995,0.00034063248,0.0006395078,0.00045574424,0.00019835273,0.997056,0.00018746109,0.00029942146
5.707438e-5,6.7155845e-5,1.2405486e-5,2.4775092e-5,1.3718362e-5,1.2394205e-5,1.7457258e-5,3.303023e-5,1.8473283e-5,0.99974364
0.25170472,0.015710272,0.004443071,0.004701152,0.0044862665,0.0031015798,0.1601318,0.0038576822,0.5475917,0.004271802
4.8316604e-5,7.512188e-5,9.3437484e-5,0.0003790785,0.0001773908,0.9981509,8.7012864e-5,0.0008679324,5.8725953e-5,6.208177e-5
1.7683178e-5,2.0444431e-5,9.689906e-6,3.0014162e-5,3.423295e-5,3.9385282e-5,7.4159734e-6,0.9996711,8.425547e-6,0.00016163048
0.010741966,0.006330877,0.00236462,0.0013816669,0.0023457028,0.0012734612,0.001585638,0.001491153,0.96900296,0.0034818843
1.1029243e-5,2.5229221e-5,4.2618896e-5,2.1188802e-5,3.3190965e-5,1.803837e-5,0.9998031,1.0752996e-5,1.693075e-5,1.7986013e-5
0.0019028806,0.0017539063,0.0006290598,0.0016853662,0.0017112555,0.0015491556,0.000534777,0.9827036,0.00045538964,0.007074511
0.93096167,0.008423436,0.013408839,0.0071464786,0.0072561917,0.0043332875,0.0065614246,0.0053228643,0.009920844,0.006664898
0.005386259,0.0007376293,0.0046667624,0.017915037,0.9599655,0.0015901872,0.0025522097,0.000698453,0.0057159425,0.00077206886
0.00054064614,0.0071989256,0.00025450642,0.00041169752,0.00022378589,0.00025764894,0.00030543128,0.00039163383,0.00048166522,0.989934
8.347185e-6,1.826867e-5,4.9523514e-5,0.0046128565,0.00029658736,0.99487585,1.5107723e-5,9.579304e-5,1.2675426e-5,1.4964672e-5
0.0020260797,0.0015387855,0.9425756,0.01426716,0.009751811,0.009568768,0.0011946498,0.015667047,0.001303401,0.002106639
0.0010402132,0.0019436011,0.004861322,0.005703503,0.97446966,0.0012812642,0.002948482,0.003302474,0.0005053272,0.003944017
